title,url,text,crime
Nach 13 Jahren  - Andrea Ballschuh macht Schluss,https://www.bild.de/regional/frankfurt/volle-kanne/andrea-ballschuh-macht-schluss-48308734.bild.html,"Frankfurt – 13 Jahre Frühstücks-Plausch bei „Volle Kanne (ZDF) – im Dezember ist Schluss. Moderatorin Andrea Ballschuh (44) will nicht mehr zwischen ihrem Zuhause in Mainz und Düsseldorf (wird die Sendung produziert) pendeln. Mehr für ihre Familie da sein: „Die Sendung bedeutet mir viel, ich habe geliebt sie zu moderieren. Aber das Wohl meiner Tochter ist wichtiger. Sie braucht mich mehr. Ich war in den letzten Jahren viel weg. Andrea bleibt dem ZDF aber erhalten beim Magazin „Sonntags und „Hallo Deutschland. Aus ihrem Frühstücks-Talk wird jetzt ein Kaffee-Kränzchen. Andrea übernimmt ab 24. Oktober beim hr die Nachmittags-Show „Hallo Hessen. Die Moderatorin: „Die Nähe zum hr erlaubt mir eine bessere Work-Life-Balance. Ich freue mich tierisch auf die neue Sendung. Mehr aktuelle News aus Frankfurt und Umgebung lesen Sie hier auf frankfurt.bild.de PS: Sind Sie bei Facebook? Werden Sie Fan von BILD FRANKFURT! Und folgen Sie uns auch auf Twitter!",Nein
22-Jähriger soll Gegner Messer in den Kopf gerammt haben,https://www.welt.de/regionales/hamburg/article173458038/Hamburg-Massenschlaegerei-in-Sternschanze-Verdaechtiger-festgenommen.html,"Nach dem brutalen Messerangriff auf einen 25-Jährigen am Hamburger S-Bahnhof Sternschanze ist gegen den Tatverdächtigen Haftbefehl erlassen worden. Der 22-Jährige werde des versuchten Totschlags und der gefährlichen Körperverletzung beschuldigt, sagte Oberstaatsanwalt Carsten Rinio am Montag. Der 22-Jährige war nach einer Massenschlägerei in der Nacht von Freitag auf Samstag festgenommen worden. Er soll seinem Opfer ein Messer in den Kopf gerammt haben. Der 25-Jährige kam zur Behandlung in ein Krankenhaus, schwebte jedoch nicht in Lebensgefahr. Die Hintergründe des Streits unter den Afrikanern waren zunächst noch unklar. Die Mordkommission hat die Ermittlungen aufgenommen. An dem Streit waren nach Zeugenangaben rund 20 Personen beteiligt, die jedoch beim Eintreffen der Polizei bereits geflohen waren. Nachdem eine Sofortfahndung mit 20 Streifenwagen zunächst erfolglos verlaufen war, konnten die Beamten am Samstagnachmittag einen 22-Jährigen im Hamburger Stadtteil Langenhorn festnehmen.",Ja
Ausbau stockt,https://taz.de/Archiv-Suche/!5491771&s=/,"HAMBURG taz | Nur mühsam kommt der Ausbau von Radwegen, Velorouten und Fahrradstraßen in Hamburg voran. Anstelle der versprochenen 50 Kilometer pro Jahr wurden im abgelaufenen Jahr 2017 lediglich 30 Kilometer neue Trassen fertiggestellt. Das geht aus der Antwort des Senats auf eine Anfrage des grünen Verkehrspolitikers Martin Bill hervor. „Der Ausbau des Radverkehrs nimmt Fahrt auf“, frohlockt Bill dennoch. Der Verkehrsexperte der CDU, Dennis Thering, spricht hingegen von einer „Schreckensbilanz“, seine Kollegin von der Linkspartei, Heike Sudmann, findet: „Die Luft ist raus aus der Fahrradstadt Hamburg.“ 2016 hatten der rot-grüne Senat, Fachbehörden und Bezirksämter im „Bündnis für den Radverkehr“ vereinbart, bis 2020 ein 280 Kilometer langes Netz von Velorouten zu schaffen. 14 bequeme und breite Trassen sollen das Radfahren auf besonders frequentierten Strecken zwischen Innenstadt und Wohnquartieren auch für Berufspendler attraktiv machen. Im vorigen Jahr wurden, so räumt der Senat nun in seiner Antwort ein, lediglich 7,2 Kilometer gebaut. Das ist zwar doppelt so viel wie im Jahr 2016, im selben Ausbautempo indes wären bis 2020 nur gut 20 weitere Kilometer zu schaffen. „Der sichtbare Baufortschritt kommt auch nach und nach in die Gänge“, freut sich Bill unverdrossen weiter und weist darauf hin, dass sich zurzeit mit bereits 50,6 Prozent „über die Hälfte des Veloroutenstreckennetzes in der Planung“ befinde. In diesem Jahr, verspricht Bill, „werden vermehrt die Bagger rollen und für eine bessere Streckenbilanz sorgen“. Das wird auch notwendig sein, denn das umfangreiche Zahlenwerk in der Senatsantwort wirft neue Fragen auf. So sind die Auskünfte im Text und in den drei beigefügten Anlagen mit detaillierten Angaben zu Strecken und Längen nicht immer deckungsgleich. Nicht begründet wird zudem die Behauptung, dass es für 130 Kilometer des geplanten Veloroutennetzes „keinen Handlungsbedarf“ gebe. Gut 110 Kilometer davon aber sind noch im Bau, wann die Fertigstellung erfolgt, ist ungewiss. Handlungsbedarf hingegen gibt es nach Senatsauffassung für 150 Kilometer – da ist langer Atem gefragt. „Dass die Umsetzung nicht von heute auf morgen gelingt, liegt auch an der umfangreichen Planungsphase“, beschwichtigt Bill. Thering hingegen hat ausgerechnet, dass bei gleichbleibendem Ausbautempo noch 60 Jahre notwendig wären, um die Radwegepolitik des rot-grünen Senats zu realisieren. An seine Grenzen scheint bereits das Stadtrad-System zu stoßen, das 2009 von der schwarz-grünen Koalition eingeführt worden war. Zwar hat die Zahl der registrierten NutzerInnen einen Höchststand erreicht, die Zahl der Ausleihen sank hingegen wieder unter die magische Drei-Millionen-Marke. Im Sommer 2017 hatte es wochenlange Probleme mit den Tretlagern gegeben, sodass fast alle Räder ausgetauscht werden mussten. Ob das die Ursache für den Rückgang ist oder ein langfristiger Trend vorliegt, sagt der Senat leider nicht.",Nein
Zeitung: Schriftliches Geständnis von Piraten-Politiker,https://www.bild.de/news/aktuelles/news-aktuell/fall-clausbrunner-schock-und-viele-offene-47935264.bild.html,"Berlin (dpa) - Der Piraten-Politiker Gerwald Claus-Brunner hat einem Zeitungsbericht zufolge vor seinem Suizid die Tötung eines 29-jährigen Mannes gestanden. Wie die «Welt» unter Berufung auf Ermittlerkreise berichtet, machte er das Geständnis in einem Brief an einen Fraktionskollegen. Der Fall werde demnächst eingestellt, hieß es. Die Berliner Staatsanwaltschaft wollte den Bericht am Mittwoch nicht bestätigen. Die Einstellung der Ermittlungen sei aber möglich, da es keinen Beschuldigten mehr gebe, sagte deren Sprecher Martin Steltner. Der 44 Jahre alte Piraten-Politiker soll den 29-Jährigen laut Staatsanwaltschaft «durch stumpfe Gewalt gegen den Oberkörper» in dessen Wohnung im Berliner Stadtteil Wedding getötet haben. Anschließend soll er die Leiche in seine eigene Wohnung im Stadtteil Steglitz transportiert haben, wo er sich einige Tage später das Leben nahm. Berichte, wonach er sein Opfer mit einer Sackkarre durch Berlin gefahren haben soll, bestätigte die Staatsanwaltschaft ebenfalls nicht. Sprecher Steltner sagte aber: «Die Leiche muss transportiert worden sein - wie auch immer.» Die beiden Toten waren am Montag in Brunners Mietwohnung entdeckt worden. Sie lagen laut Steltner in verschiedenen Zimmern. Claus-Brunner war 2011 als Mitglied der ersten Piratenfraktion ins Berliner Abgeordnetenhaus eingezogen. Er trat stets mit Latzhose und Kopftuch auf und war dadurch bekannt geworden. Bei der Wahl am Sonntag verpassten die Piraten den Wiedereinzug ins Parlament.",Ja
Merkel warnt Ostdeutsche vor Geschichtsvergessenheit,https://www.faz.net/aktuell/politik/fluechtlingskrise/feierlichkeiten-zur-einheit-merkel-warnt-ostdeutsche-vor-geschichtsvergessenheit-14461951.html,"Kanzlerin Angela Merkel hat dazu aufgerufen, das Motto „Wir sind das Volk“ nicht von Rechtsextremen vereinnahmen zu lassen. In der DDR sei Ruf sehr emanzipatorisch gewesen, sagte sie in ihrer am Samstag veröffentlichten Videobotschaft. Menschen, die in der sozialistischen Diktatur nicht zu Wort gekommen seien, hätten damit auf sich aufmerksam gemacht. „Heute haben wir eine andere Situation: Wir haben heute eine Ordnung, in der jeder das Recht hat, frei seine Meinung zu sagen, zu demonstrieren. Und deshalb muss man sagen: Alle sind das Volk, betonte die CDU-Chefin. Heute werde der Ruf von Menschen benutzt, die glaubten, zu kurz gekommen zu sein. Aber „zum Teil auch (von Menschen) mit rechtem Hintergrund, was ich natürlich nicht richtig finde und wogegen wir auch auftreten müssen“. Merkel lobte zum Tag der Deutschen Einheit Anstrengungen in Sachsen, von diesen Gruppen Lösungsvorschläge einzufordern. „Das ist gelebte Demokratie.“ Merkel betonte, Sachsen sei „in vielen Teilen eine wirkliche Erfolgsgeschichte der deutschen Einigung“. 26 Jahre nach der Wiedervereinigung lasse sich sagen, „dass wir viel geschafft haben, dass Vieles entstanden ist“. In Dresden beginnen an diesem Samstag die zentralen Feiern zum Tag der deutschen Einheit. Nirgendwo anders in Deutschland gibt es gemessen an der Bevölkerungszahl mehr fremdenfeindliche und rechtsextreme Gewalttaten als in Sachsen. Mit der Pegida-Bewegung ist vor allem die Landeshauptstadt Dresden zum Symbol einer neuen rechtspopulistischen und nationalistischen Bewegung geworden. In einem Interview mit der Sächsischen Zeitung verteidigte  Merkel unterdessen ihren Kurs in der Flüchtlingspolitik. „Ich habe meine Politik nicht geändert, sondern Politik gemacht“, sagte sie. Ein Kurswechsel sei weder nötig, noch bereits vollzogen worden: „Ich sehe keinen Kurswechsel, sondern eine in sich schlüssige Arbeit seit vielen, vielen Monaten“, sagte die Kanzlerin. Man habe seit dem Sommer vergangenen Jahres lernen müssen, dass es nötig sei, Europas Außengrenzen zu schützen, wenn man innerhalb Europas die Freizügigkeit wolle. Ebenso sei es nötig, sich viel mehr mit den Fluchtursachen zu beschäftigen, sagte Merkel. „Auch das mussten wir lernen.“ Merkel hatte sich kürzlich als Reaktion auf das schlechte Abschneiden der CDU bei mehreren Landtagswahlen selbstkritisch zu ihrer Politik geäußert. So sagte sie, sie wolle ihre Flüchtlingspolitik künftig besser erklären. Zudem räumte sie Versäumnisse und einen zeitweiligen Kontrollverlust in der Flüchtlingskrise ein. Besonders die CSU dringt aber auf einen Kurswechsel und fordert eine Obergrenze für die Aufnahme von Schutzsuchenden. Nun gehe es darum, die Rückführung von Asylsuchenden voranzubringen, die kein Aufenthaltsrecht in Deutschland haben. „Das muss in der Praxis noch konsequenter umgesetzt werden“, sagte Merkel. Aus Gründen der humanitären Verantwortung für Menschen, die vor Krieg und Terrorismus geflohen seien, seien „legale Kontingente“ nötig, um die Schutzsuchenden angemessen auf alle EU-Länder zu verteilen. In diesem Zusammenhang ging die Kanzlerin speziell auf die Gefahren durch Terrorismus ein: „Und weil wir gegenüber denen, die vor Krieg und Terrorismus in Europa Schutz suchen, eine humanitäre Verantwortung haben, müssen wir legale Kontingente vereinbaren, um sie angemessen auf die EU-Mitgliedsstaaten zu verteilen.“",Nein
Wahlkampf mit Antigermanismus,https://www.faz.net/aktuell/politik/ausland/melenchon-ist-favorit-bei-franzoesischen-wahlen-14966553.html,"Pünktlich zum offiziellen Wahlkampfauftakt in Frankreich hat sich der linke Volkstribun Jean-Luc Mélenchon seinen Traum erfüllt. Der 65 Jahre alte Präsidentschaftskandidat liegt in der Gunst der Franzosen ganz vorn, so dass Meinungsforschungsinstitute ihn jetzt als möglichen Anwärter für den entscheidenden Wahlgang am 7. Mai sehen. Gegen die Rechtspopulistin Marine Le Pen würde er mit 57 Prozent der Wählerstimmen siegen. Den angeschlagenen rechtsbürgerlichen Kandidaten François Fillon (17 Prozent) hat Mélenchon (18 Prozent) überholt und zum Führungsduo aus dem Unabhängigen Emmanuel Macron und der Rechtspopulistin Marine Le Pen (beide 24 Prozent) beinahe aufgeschlossen. Der ehemalige Trotzkist hat es geschafft, wie der einzig ernstzunehmende Linke auszusehen. Der sozialistische Präsidentschaftskandidat Benoît Hamon verliert immer mehr Anhänger und liegt abgeschlagen zurück. Dabei ist Mélenchons protektionistisches, antikapitalistisches Projekt der Albtraum des französischen Bürgertums. „Große Klappe, keine Stimmen“, spottete unlängst der frühere Haushaltsminister Eric Woerth (Republikaner) über Mélenchon. Doch inzwischen wird der linke Revoluzzer von den politischen Gegnern ernst genommen. „La France insoumise“, ein Frankreich, das sich nicht unterwirft, lautet der Wahlslogan Mélenchons, und dabei schwingt eine gehörige Portion Antigermanismus mit. Mélenchon hat sich aus Protest gegen die Europapolitik der Sozialisten politisch selbständig gemacht. Das ist jetzt fast zehn Jahre her, aber Kritik an EU und insbesondere an Bundeskanzlerin Angela Merkel zählt zu seinen bewährten Erfolgsrezepten. Mélenchon versteht es so gut wie kein anderer auf der Linken, den Volkszorn zu schüren. Seine Wahlkampfauftritte wie zuletzt in Marseille sind meisterhafte Inszenierungen eines begnadeten Redners. Um an mehreren Orten gleichzeitig präsent zu sein, setzt er modernste Hologrammtechnik ein. Am 18. April wird er dank seiner Hologramme an gleich sieben Orten Kundgebungen abhalten. Der Gründer der französischen Linkspartei verspricht den Franzosen ein Ende der „präsidialen Monarchie“ und der damit verbundenen politischen Korruption. Nach den Affären um Fillon und während des Mandats Präsident François Hollandes kommt seine Säuberungsoffensive gut an. Mélenchon verheißt eine VI. Republik mit strikten Ethikregeln für die Volksvertreter und noch strikteren Sanktionen. Sein kommunistisch inspiriertes Wirtschaftsprogramm will er durch „Neuverhandlung“ aller europäischen Verträge durchsetzen. Sollten die EU-Partner bei seinen Vorstellungen über eine über Schulden finanzierte Ausgaben- und Umverteilungspolitik nicht mitspielen, hat er in einem „Plan B“ den Frexit vorgesehen. Die EU-Kritik verbindet er mit einem ehrgeizigen Umweltprogramm. Er verspricht den Atomausstieg. Mélenchons Vorbilder sind Fidel Castro und Hugo Chávez. Er instrumentalisiert gern die Revolutionsromantik, die auf der französischen Linken noch lebendig ist. Zugleich gibt er sich aber auch als großer Patriot. „Die Reichen, die Wichtigen, die Mächtigen, die haben kein anderes Vaterland als das Geld. Sie lieben ihr Vaterland nicht“, sagte Mélenchon. Die EU sieht er als Schöpfung dieser herrschenden Klasse. Mélenchon behauptet zudem, dass die EU allein von Deutschland dominiert werde und die Bundesregierung alle EU-Länder ihren Interessen unterwerfe. Vor zwei Jahren widmete Mélenchon Deutschland ein eigenes Buch mit dem provokanten Titel „Bismarcks Hering – Das deutsche Gift“. Der Titel ist der Tatsache geschuldet, dass die Bundeskanzlerin dem französischen Präsidenten bei dessen Besuch an der Ostsee Bismarckheringe schenkte. Mélenchon interpretierte das Gastgeschenk als eine Anspielung auf den Reichskanzler um, der den deutsch-französischen Krieg gewonnen habe. „Der Hering hat Gräten, die einem im Hals steckenbleiben. Bismarck war der Angreifer Frankreichs. Nach seinem Sieg hat er den ersten Kaiser der Deutschen im Spiegelsaal des Königsschlosses von Versailles krönen lassen“, schrieb Mélenchon. Der Linkspopulist verspricht den Franzosen, sich der deutschen Regierung nicht länger unterzuordnen. Er ist seit langem sehr präsent in den sozialen Netzwerken, auf Youtube feiert er große Erfolge. Als die deutsche Fußball-Nationalmannschaft bei der Europameisterschaft 2016 gegen Frankreich unterlag, twitterte Mélenchon: „Die Moral des Spiels: ein unbesiegbarer Gegner existiert nicht für diejenigen, die siegen wollen.“ Der 1951 im damals französischen Protektorat in Marokko geborene Mélenchon ist Oskar Lafontaine freundschaftlich verbunden, der ihn bei der Gründung der Linkspartei beriet. In Marseille ließ sich Mélenchon als „Friedenspräsident“ feiern. Er verspricht, Frankreich aus der Nato zu führen, um nicht an kriegerischen Handlungen mitwirken zu müssen. „Frankreich muss seine Unabhängigkeit wiedererobern“, sagte er.",Nein
Dutzende Strafanzeigen nach Hooligan-Demonstration,https://www.sueddeutsche.de/politik/demonstrationen-dutzende-strafanzeigen-nach-hooligan-demonstration-dpa.urn-newsml-dpa-com-20090101-141027-99-03841,"Köln (dpa) - Die Polizei hat nach den Krawallen bei der Hooligan-Demonstration in Köln bislang 57 Strafanzeigen erstattet. Weitere könnten folgen, sagte der Sprecher der Kölner Staatsanwaltschaft, Ulf Willuhn. Die Polizei richte eine Ermittlungsgruppe ein, um die zahlreichen Videoaufnahmen sowie Zeugenaussagen auszuwerten. In Köln hatten sich gestern mindestens 4000 gewaltbereite Fußballfans gemeinsam mit Rechtsextremen zu einer Demonstration gegen Salafisten versammelt. Bei den Ausschreitungen wurden mindestens 44 Beamte von Landes- und Bundespolizei verletzt.",Ja
Wann darf die Stadt mein Fahrrad aufbrechen?,https://www.welt.de/vermischtes/article141396226/Wann-darf-die-Stadt-mein-Fahrrad-aufbrechen.html,"Kein Sattel, kaputter Reifen und verrosteter Lenker: So ein abgestelltes Fahrrad haben sicher viele schon einmal an einer Laterne oder auf dem Bahnhofsvorplatz gesehen. Häufig greift irgendwann die Kommune ein – und kassiert die schrottreifen Räder. Doch müssen Radfahrer befürchten, dass ihr Fahrrad weggeräumt wird, wenn sie es für eine längere Zeit parken? „Es gibt keine begrenzte Parkdauer für gebrauchstüchtige Fahrräder“, erklärt Roland Huhn, Rechtsreferent beim Allgemeinen Deutschen Fahrrad-Club. Das heißt, Radfahrer müssen eigentlich nur vor Dieben Angst haben. Doch ganz so einfach ist es nicht. Denn durch Wind und Wetter wird das Rad nicht besser. „Ist ein Fahrrad nur noch Schrott, darf es entfernt werden“, sagt Huhn. Dabei gibt es objektive Merkmale für Schrott – bei jedem Rad ist es aber eine Einzelfallentscheidung. Fehlen der Sattel und ist der Reifen platt, muss das Rad noch nicht vom Eigentümer aufgegeben worden sein. „Diebe können den Sattel geklaut haben, und auch ein Platten ist kein ausreichender Anhaltspunkt.“ Ist der Gesamtzustand desolat und die Kette bis zur Unbeweglichkeit verrostet, verdichten sich die Hinweise, dass der Besitzer das Rad wohl doch nicht mehr abholt. Häufig bringen die Kommunen Banderolen an, um die herrenlosen Räder zu identifizieren. Auf ihnen steht eine Frist, bis wann das Rad abgeholt werden soll. „Doch diese Banderolen können nicht einfach angebracht werden, nur weil ein Rad irgendwo lange rumsteht“, sagt Huhn. Nur Räder, die nach ihrem Gesamtbild vom Eigentümer zurückgelassen worden sind , dürfen eine Banderole bekommen. Die Kommune darf die Schrotträder dann entsorgen, das heißt verschrotten oder zur Aufarbeitung an gemeinnützige Organisationen abgeben. Wer dann sein doch Rad zurückhaben möchte, hat Pech gehabt. „Für Schrott gibt es keinen Schadensersatz.“",Nein
Halbfinalistin Li belohnt sich mit Chips und TV,https://www.welt.de/sport/article119680660/Halbfinalistin-Li-belohnt-sich-mit-Chips-und-TV.html,"Die Chinesin Li Na steht zum ersten Mal im Halbfinale der US Open in New York. Die 31-Jährige besiegte in der Runde der letzten Acht die Lisicki-Bezwingerin Jekaterina Makarowa (Russland/Nr. 24) mit 6:4, 6:7 (5:7), 6:2. Nach 2:20 Stunden verwandelte die an Position fünf gesetzte Li im Arthur-Ashe-Stadium ihren zweiten Matchball. „Jetzt werde ich mich heute Abend ins Bett legen, eine Tüte Chips essen und mir Tennis im Fernsehen anschauen“, witzelte die Asiatin. Li Na siegte, obwohl ihr 42 unerzwungene Fehler unterlaufen waren. In New York war sie eine von fünf Viertelfinalistinnen, die 30 Jahre oder älter sind. Im Match um den Einzug ins Endspiel von Flushing Meadows trifft die French-Open-Siegerin von 2011 am Freitag auf die US-Open-Titelverteidigerin und Weltranglisten-Erste Serena Williams (USA). Williams hatte im Viertelfinale die Spanierin Carla Suárez Navarro mit 6:0, 6:0 deklassiert und das Halbfinale erreicht. Navarro, die die Niederlage an ihrem 25. Geburtstag kassierte, hatte im Achtelfinale am Sonntag die Kielerin Angelique Kerber (Nr. 8) ausgeschaltet. Der frühere Weltranglisten-Erste Lleyton Hewitt hat den Einzug in das Viertelfinale der US Open dagegen verpasst. Der 32 Jahre alte Australier musste sich am Dienstag dem Haas-Bezwinger Michail Juschni aus Russland mit 3:6, 6:3, 7:6 (7:3), 4:6, 5:7 geschlagen geben. In der zweiten Runde hatte Hewitt für die bis dahin größte Überraschung gesorgt und den an Nummer sechs gesetzten Argentinier Juan Martin del Potro nach einem Fünf-Satz-Match über 4:03 Stunden aus dem Turnier geworfen. Auch gegen den Weltranglisten-24. Juschni ging es im Louis Armstrong Stadium wieder über die volle Distanz. Im fünften Satz musste sich Hewitt nach einem Hechtsprung am Ellbogen behandeln lassen. Er konnte zwar weiterspielen, verlor aber nach 3:58 Stunden im siebten Duell mit Juschni zum zweiten Mal. Juschni trifft im letzten Grand-Slam-Turnier des Jahres jetzt auf den Serben Novak Djokovic oder Marcel Granollers aus Spanien. Haas war in der dritten Runde gegen Juschni ausgeschieden. In einem „Nachholmatch“ des Vortages musste die an Position zwei gesetzte Wiktoria Asarenka hart kämpfen, ehe das 4:6, 6:3, 6:4 gegen Ana Ivanovic (Serbien/Nr. 13) im Achtelfinale unter Dach und Fach war. Die 24-jährige Asarenka muss bereits wieder am Mittwoch antreten. Das Duell mit der früheren French-Open-Gewinnerin Ivanovic war wegen Regens um einen Tag auf Dienstag verschoben worden. Im Viertelfinale trifft die letztjährige Finalistin Asarenka auf die Slowakin Daniela Hantuchova. Die 30-Jährige hatte in New York vor elf Jahren letztmals in der Runde der letzten Acht gestanden.",Nein
Ex-FBI-Chef Comey bezichtigt Trump-Regierung der Lügen,https://www.bild.de/geld/aktuelles/wirtschaft/exfbichef-comey-bezichtigt-trumpregierung-52101604.bild.html,"WASHINGTON (dpa-AFX) - Der frühere FBI-Chef James Comey hat in der Anhörung vor dem Geheimdienst-Ausschuss des US-Senats die Regierung von US-Präsident Donald Trump der Lüge bezichtigt. Die Administration habe seine Entlassung als FBI-Chef mit einer schlechten Führung und einer schwachen Position der Bundespolizei begründet. Dies waren Lügen, schlicht und einfach, sagte Comey am Donnerstag auf eine Frage von Ausschussvorsitzenden Richard Burr (Republikaner). In Wahrheit hätten andere Motive eine Rolle gespielt, offenbar auch die Russland-Affäre.",Nein
„Exil ist für mich keine Option“,https://taz.de/Archiv-Suche/!5446276&s=/,"taz: Herr Önderoğlu, was wirft man Ihnen in der Türkei vor? Erol Önderoğlu: Dass, was man den meisten kritischen Journalisten in der Türkei mittlerweile vorwirft. Ich soll Propaganda für eine Terrororganisation gemacht haben. Tatsächlich habe ich im Rahmen einer Solidaritätsaktion im Frühjahr vergangenen Jahres zusammen mit vielen bekannten Journalisten und Intellektueller für einen Tag symbolisch die Chefredaktion der von Schließung bedrohten kurdischen Tageszeitung Özgür Gündem (Freier Tag) übernommen. Der Staatsanwalt wirft mir nun vor, drei Artikel, die an diesem Tag erschienen sind, seien Propaganda für die PKK gewesen. Was erwartet Sie, wenn Sie verurteilt werden? Theoretisch mehrere Jahre Haft, aber tatsächlich wohl „nur“ ein gutes Jahr. Ein Kollege, der ebenfalls angeklagt war, weil er sich an der Solidaritätsaktion beteiligt hat, wurde gerade zu 18 Monaten verurteilt und wird wohl nach 13 Monaten das Gefängnis wieder verlassen können. Anders als viele andere derzeit in der Türkei Angeklagten können Sie noch reisen. Gerade sind Sie in Berlin. Gehen Sie wieder zurück? Ja, ich habe neben dem türkischen auch einen französischen Pass. Damit kann ich ausreisen. Ich werde aber auf jeden Fall zurückfahren. Es ist zwar immer wieder nervenaufreibend, am Flughafen die Polizeikontrolle zu passieren, aber ins Exil zu gehen ist für mich keine Option. Es ist wichtig, dass Leute vor Ort die Entwicklung beobachten. Das Verhältnis zwischen Deutschland und der Türkei ist auf einem historischen Tiefpunkt abgekommen. Vor einer Woche hat der SPD Kanzlerkandidat Martin Schulz und anschließend auch die Bundeskanzlerin angekündigt, die Beitrittsverhandlungen zwischen der EU und der Türkei beenden zu wollen. Halten Sie das für einen sinnvollen Schritt? Nein, auf keinen Fall. Rund 50 Prozent der türkischen Wähler haben im April gegen das Verfassungsreferendum von Erdoğan gestimmt. Diese Menschen wollen die Demokratie in der Türkei am Leben erhalten und verhindern, dass sich das Land völlig von der EU und dem Westen abwendet. Solange das Beitrittsverfahren lebt, selbst wenn faktisch gar nichts passiert, hat die EU so immer noch etwas Einfluss auf die Türkei, kann der Opposition gelegentlich auch indirekt Hilfestellung geben. Mit der Beendigung des Beitrittsverfahrens bekäme Erdoğan die Chance, alle Kontakte abzubrechen. Aber tatsächlich wird es ja dazu nicht kommen. In der EU wird es keinen dafür notwendigen einstimmigen Beschluss geben. Wenn Deutschland ihn dennoch einfordert und dabei unterliegt, wäre das ein schöner Propagandaerfolg für Erdoğan. Gibt es noch andere Punkte, bei denen Sie mit der Kritik der türkischen Regierung an Deutschland übereinstimmen? Ich verstehe nicht, warum die deutsche Regierung pauschal alle Leute schützt, denen die türkische Regierung aktive Unterstützung des Putschversuches und der Gülen Bewegung vorwirft. Es gibt in Deutschland Flüchtlinge, die diesen Schutz nicht verdienen. Einer davon ist der frühere Chefankläger Zekeriya Öz. Der Mann hat etliche Journalisten aber auch andere Oppositionelle unschuldig ins Gefängnis gebracht. Er war einer von Erdoğans Lieblingsjuristen. Erst als er sich im Machtkampf zwischen der Gülen-Bewegung und Erdoğan auf die Seite Gülens stellte, musste er fliehen. Der Mann ist wie andere Flüchtlinge auch, ganz und gar kein unschuldiges Opfer. Indem Deutschland solche Menschen schützt, macht es sich angreifbar und gibt den Vorwürfen der türkischen Regierung in der Bevölkerung mehr Plausibilität.",Nein
Aus gesundheitlichen Gründen: Frankfurter Polizeipräsident hört vorzeitig auf,https://www.bild.de/regional/frankfurt/polizeipraesident/thiel-gibt-amt-vorzeitig-auf-36152474.bild.html,"Frankfurt – Die Krankheit, die seinen Körper und seine Kräfte aufzehrt, macht ihm das Arbeiten immer schwerer. Deshalb geht Polizeipräsident Achim Thiel (61) vorzeitig in den Ruhestand. Thiel hat Innenminister Peter Beuth (CDU) gebeten, ihn aus gesundheitlichen Gründen früher gehen zu lassen, wie die „FAZ berichtet.Beuth stimmte zu, im Sommer ist Thiels letzter Arbeitstag. Der Nachfolger soll demnächst bekannt gegeben werden, gute Chancen haben Thiels Stellvertreter Gerhard Bereswill und Wiesbadens Polizeipräsident Robert Schäfer. Thiel ist seit 2005 Polizeipräsident, war vorher Oberstaatsanwalt der hessischen Generalstaatsanwaltschaft Frankfurt. In seiner Amtszeit gab's auch Skandale: Mobbing-Polizeiaffäre um Vize und LKA-Chefin Sabine Thurau und der harte Polizeieinsatz gegen Blockupy. Mehr aktuelle News aus Frankfurt und Umgebung lesen Sie hier auf frankfurt.bild.de PS: Sind Sie bei Facebook? Werden Sie Fan von BILD Frankfurt! Und folgen Sie uns auch auf Twitter!",Nein
Gehe direkt ins Gefängnis,https://taz.de/Archiv-Suche/!5280127&s=/,"KARLSRUHE dpa | Der Bundesgerichtshof hat die Verurteilung des früheren Top-Managers Thomas Middelhoff wegen Untreue und Steuerhinterziehung bestätigt. Die Karlsruher Richter verwarfen die Revision Middelhoffs als unbegründet, wie am Montag mitgeteilt wurde. Der frühere Chef des inzwischen pleitegegangenen Karstadt-Mutterkonzerns Arcandor war im November 2014 vom Essener Landgericht zu drei Jahren Haft verurteilt worden, weil er sich private Flüge und eine Festschrift zu Unrecht von seinem damaligen Arbeitgeber bezahlen ließ. Middelhoff wurde noch im Gerichtssaal wegen Fluchtgefahr verhaftet, kam aber gut fünf Monate später gegen eine hohe Kaution wieder frei. Über das weitere Vorgehen muss nun die zuständige Staatsanwaltschaft entscheiden. (Az. 1 StR 209/15) Er selbst hatte die Vorwürfe immer bestritten. Middelhoffs Anwälte hatten Haftprüfung beantragt, weil ihr Mandant nach ihrer Darstellung an einer Autoimmunerkrankung litt. Im Gefängnis sei er über Wochen am Schlafen gehindert worden, das habe das Immunsystem geschwächt. Die Essener Vollzugsanstalt wollte nach eigenen Angaben durch die regelmäßigen Sichtkontrollen einen Suizid verhindern. Das Landgericht hatte es als erwiesen angesehen, dass Middelhoff zwischen 2005 und 2009 in 26 Fällen rein private Reisen über seinen Konzern abrechnete. Insgesamt habe er so für Charterflüge, Hotels und Limousinenservice knapp 310 000 Euro ausgegeben. Weitere 180 000 Euro soll die Festschrift gekostet haben. Der Vorwurf der Steuerhinterziehung hängt mit diesen Ausgaben zusammen. Der Arcandor-Konzern schlitterte 2009 in die Pleite. Middelhoff, einst einer der einflussreichsten Manager Deutschlands, hat inzwischen Privatinsolvenz angemeldet.",Ja
