title,url,text,angeklagt,anwalt,attacke,begangen,bel�stigung,beschuldigt,betrug,betr�ger,bezichtigt,brandstiftung,dealer,delikt,diebstahl,drogen,ehebruch,entf�hrung,ermittelt,erpressung,erstochen,festnahme,folter,gef�hrder,gericht,get�tet,haft,inzest,missbrauch,missbrauchs,misshandlung,mord,morde,mordes,n�tigung,opfer,polizei,prozess,raub,sexuelle,sexuellen,sexueller,staatsanwalt,staatsanw�ltin,staatsanwaltschaft,straftat,t�ter,t�terin,todesfolge,totschlag,t�tung,�berfall,�bergriffe,untreue,verbrechen,vergehen,vergewaltigung,verletzung,versuchter,vorwurf,sum,ntokens,mig_share
SCHWERER JIEPER: ENDLICH STARTET DIE SPARGELZEIT,https://taz.de/Archiv-Suche/!200087&s=&SuchRahmen=Print/,"Die dunkle Zeit des Verzichts hat ein Ende. Die Spargelsaison beginnt an diesem Wochenende: „Der Spargel kommt wieder auf die Teller“, meldete die Nachrichtenagentur dpa gestern. Und uns lief das Wasser dermaßen im Mund zusammen, dass wir glatt einen fulminanten Frühstart hingelegt haben. Nachdem wir nämlich die Meldung gelesen hatten, konnten wir nicht mehr an uns halten, ließen den Text Text sein, stürmten aus dem Büro auf die Straße und in den Untergrund, fuhren mit der U-Bahn zum nächsten Markt, rannten zum Gemüsestand, knieten uns vor den Korb mit Spargel und bissen in eine der rohen Stangen! Zum Glück ließ uns die verständnisvolle Dealerin, die solche Szenen um diese Zeit offenbar gewohnt ist, nicht verhaften, sondern gab uns gegen ein höllisch hohes Entgelt eines der ersten raren Bündel mit auf den Weg. Endlich konnten wir unseren schweren Jieper vernünftig befriedigen: den Spargel aufgekocht, dazu ein wenig Hollandaise mit einem Hauch Zitrone, und alles rein in die Spritze und ab in die Venen gejagt. Aaaah, wohlige Wärme durchflutet uns im Reich der Spargelträume …",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1089,0.000918273645546373
"Mord ohne Sühne – das Gericht ist """"""""überlastet""""""""",https://www.welt.de/vermischtes/plus175576562/Raubueberfall-in-Speyer-Gericht-ueberlastet-mutmasslicher-Moerder-Jahre-frei.html,"Als der Inhaber der „Thai Orchidé“-Bar in Speyer am Nachmittag des 29. August 2012 seine Kneipe betritt, sieht er Blut. Die Spuren ziehen sich durch den Thekenbereich, bis zu einem Stuhl, der an der rechten Wand der Bar lehnt. Auf dem Stuhl liegt seine Kellnerin. In ihrer linken Brust steckt ein 20 Zentimeter langes Küchenmesser. Der Wirt wählt die 110. Das ist nun knapp sechs Jahre her. Es gibt einen Tatverdächtigen und eine Anklageschrift. Sie liegt seit mittlerweile drei Jahren beim Landgericht Frankenthal in Rheinland-Pfalz. Doch bis heute ist nichts passiert. Ein Prozesstermin? Nicht in Sicht. Wann immer die Tochter der Ermordeten beim Gericht nachhakt, heißt es, die zuständige Strafkammer sei überlastet. Der mutmaßliche Mörder läuft frei herum.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,760,0.00394736842105263
Nach Ausschreitungen in Suhler Flüchtlingsheim erste Anklagen,https://www.sueddeutsche.de/politik/migration-nach-ausschreitungen-in-suhler-fluechtlingsheim-erste-anklagen-dpa.urn-newsml-dpa-com-20090101-160204-99-468662,"Suhl (dpa) - Rund ein halbes Jahr nach den Ausschreitungen in einem Flüchtlingsheim in Suhl ist Anklage gegen die ersten tatverdächtigen Asylbewerber erhoben worden. Er rechne damit, dass binnen kürzester Zeit zunächst 18 Asylbewerber angeklagt werden, sagte ein Sprecher der Staatsanwaltschaft Meiningen. Zuvor hatte das """"""""Freie Wort"""""""" berichtet. 17 mutmaßliche Täter sitzen in Untersuchungshaft. In der Erstaufnahmestelle in Suhl war Mitte August die Lage eskaliert, nachdem ein 25-Jähriger mehrere Seiten aus einem Koran gerissen und demonstrativ in eine Toilette geworfen haben soll.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,587,0.00681431005110733
Der neue Wehrbeauftragte ist ein Mann vom Fach,https://www.welt.de/politik/deutschland/article135535732/Der-neue-Wehrbeauftragte-ist-ein-Mann-vom-Fach.html,"Er war Redenschreiber für den damaligen Kieler Ministerpräsidenten Björn Engholm und Sektenbeauftragter der Landesregierung. Seit 1998 sitzt Hans-Peter Bartels für die SPD im Bundestag. Jetzt soll sich der 53-Jährige um die Belange der Soldaten kümmern. Der Bundestag wählte Bartels mit 532 von 598 Stimmen zum neuen Wehrbeauftragten. „Das ist eine absolut reizvolle Aufgabe“, sagte Bartels, für die der bisherige Vorsitzende des Verteidigungsausschusses bestens gerüstet ist. Als langjähriger Verteidigungsexperte der SPD-Bundestagsfraktion kennt er die Bundeswehr so gut wie nur wenige Politiker. Bartels gilt als kluger Kopf und präziser Denker. Manche nennen ihn einen Eigenbrötler. „Ich bin kein klassischer Parteisoldat, habe nicht versucht, mich immer angenehm zu machen, und gehe Diskussionen und Konflikten nicht aus dem Weg“, sagt er. 1999 gehörte er zu den Initiatoren des „Netzwerks Berlin“ junger SPD-Bundestagsabgeordneter – das habe doch nichts Eigenbrötlerisches, sagt Bartels. Er war schon 2005 für den Posten des Wehrbeauftragten im Gespräch, den er nun im nächsten Mai vom FDP-Mann Hellmut Königshaus übernehmen wird. Den Übergang von der Wehrpflicht- zur Freiwilligenarmee, die vollständige Gleichstellung der Frauen und das Zusammenwachsen nationaler Armeen in Europa nennt Bartels als große Schwerpunkte auch seiner künftigen Arbeit. Der gebürtige Düsseldorfer machte in Kiel Abitur, studierte dort Politik, Soziologie und Volkskunde. Seit 1998 wurde Bartels, der mit der ehemaligen Kieler Oberbürgermeisterin Susanne Gaschke verheiratet ist, stets als Direktkandidat in den Bundestag gewählt. Engagiert setzte er sich für den Marinestandort Kiel ein und warnte davor, die Bundeswehr kaputtzusparen. Keine größere Rolle spielt Bartels in der Landes-SPD. Mit deren Vorsitzendem Ralf Stegner liegt er seit Langem über Kreuz. Vom Ministerpräsidenten Torsten Albig war er schwer enttäuscht, als dieser nach dem gewonnenen SPD-Mitgliederentscheid über die Spitzenkandidatur zur Landtagswahl 2012 an seinem unterlegenen Rivalen Stegner festhielt und mit ihm ein Zweckbündnis einging.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099,0
Bund sagt Linksextremen den Kampf an,https://www.welt.de/politik/deutschland/article166514545/Bund-sagt-Linksextremen-den-Kampf-an.html,"Nach den Gewaltexzessen am Rande des G-20-Gipfels in Hamburg sagt die Bundesregierung Linksextremisten bundesweit den Kampf an. „Die Ereignisse rund um den G-20-Gipfel müssen auch eine Zäsur für den Blick auf die Gewaltbereitschaft der linksextremistischen Szene sein“, sagte Innenminister Thomas de Maizière (CDU) am Montag in Berlin. De Maizière sagte, künftig müsse man noch mehr mit heftigsten Gewaltausbrüchen von Linksextremisten rechnen. Die Täter verglich er mit Neonazis und islamistischen Terroristen. „Es darf in den Städten unseres Landes keine tolerierten Rückzugsräume für Gewalttäter geben – das gilt in Hamburg, das gilt in Berlin, und das gilt überall anders auch.“ In Hamburg erwarte er harte Verurteilungen. „Auf Landfriedensbruch steht eine mehrjährige Haftstrafe.“ Bundeskanzlerin Angela Merkel (CDU) versprach bei einem Besuch der CSU-Landesgruppe im fränkischen Kloster Banz, mehr Geld in die innere Sicherheit zu investieren. Es müsse die Ausrüstung der Polizisten verbessert werden und die Zahl der bei den Sicherheitsbehörden arbeitenden Menschen erhöht werden, sagte sie. Das Wochenende habe gezeigt, wie wichtig das Thema innere Sicherheit sei. Ob die CDU-Vorsitzende eine Erhöhung der bereits im Unions-Wahlprogramm geforderten 15.000 zusätzlichen Polizistenstellen will, sagte sie allerdings nicht. Bundesjustizminister Heiko Maas (SPD) appellierte in einem zweiseitigen Brief an alle EU-Partner, ihre Fahndung nach den Verantwortlichen zu verstärken. Bei der Auswertung von Fotos und Videoaufnahmen, um die Täter namhaft zu machen, seien die deutschen Behörden „auch auf die Unterstützung unserer ausländischen Partner angewiesen“, heißt es den Zeitungen der Funke Mediengruppe zufolge in dem Schreiben an seine europäischen Amtskollegen. „Bitte lassen Sie deutsche Rechtshilfeersuchen im Zusammenhang mit den G-20-Taten von Ihren nationalen Behörden vordringlich bearbeiten“, heißt es demnach in dem zweiseitigen Brief. In Hamburg sitzen aktuell 51 Verdächtige in Untersuchungshaft. Die Polizei richtet eine Sonderkommission ein, um Gewalttäter und Strippenzieher zur Rechenschaft zu ziehen. Den Tatverdächtigen wird unter anderem schwerer Landfriedensbruch zur Last gelegt. Weitere Vorwürfe lauten auf gefährliche Körperverletzung, Widerstand gegen Vollstreckungsbeamte und Sachbeschädigung. Ein 27-jähriger Deutscher wird wegen versuchten Mordes belangt. Er soll den Piloten eines Polizeihubschraubers per Lasergerät gezielt geblendet haben. Bei den Beschuldigten handele es sich überwiegend um junge Männer unter 30 Jahren. Neben zahlreichen Deutschen säßen auch Staatsbürger aus Frankreich, Italien, Spanien, Russland, den Niederlanden, der Schweiz und Österreich in Haft. Bürger schickten Tausende Videos und Bilder an die Polizei, sagte Polizeipräsident Ralf Martin Meyer. Bilder von maskierten und unmaskierten mutmaßlichen Tätern gingen ein. „Es ist eine Flut von Informationen, die jetzt durchermittelt werden müssen.“ Hamburgs Innensenator Andy Grote (SPD) kündigte im NDR an, aufgeklärt werden solle auch, wer Gewalttäter eingeladen, beherbergt und gedeckt habe. Polizisten, die bei den Krawallen dabei waren, berichteten von Angst und dem Gefühl, alleingelassen zu werden. „Das ist das Schlimmste, was ich als Bereitschaftspolizist erlebt habe“, zitierte die Gewerkschaft der Polizei etwa einen Beamten. Im Schanzenviertel war es am Rande des Gipfels um das linksautonome Zentrum Rote Flora zu Plünderungen und Gewalttaten gekommen. Rund 500 Polizisten wurden verletzt. Auch in Altona brannten Dutzende Autos. Am Montag ließen sich Anwohner in von der Polizei eingerichteten Infomobilen helfen, Anzeige zu erstatten.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,13,3660,0.00355191256830601
Abiturienten werfen Böller auf Passanten,https://www.welt.de/regionales/koeln/article114684435/Abiturienten-werfen-Boeller-auf-Passanten.html,"Bei Auseinandersetzungen zwischen Schülern sind am Donnerstag in Köln drei Polizisten leicht verletzt worden. Das teilte die Polizei am Freitag mit. Zudem gingen bis Freitag 17 Anzeigen wegen Sachbeschädigung an Schulen ein. Am späten Donnerstagabend hatten sich laut Polizei zwei Gruppen von mehreren hundert Schülern mit Wasser- und Mehlbomben beschmissen. Auf dem Weg zu einer Kölner Schule wurden Bengalos gezündet, Böller flogen. Vor der Schule dann warfen Schüler nach Polizeiangaben Feuerwerkskörper „gezielt“ auf Menschen, drei Polizisten erlitten ein Knalltrauma. Nach einer Prügelei kam ein Schüler in Gewahrsam. Schon in den Tagen zuvor war es in Köln bei den sogenannten Abi-Mottowochen zu Zwischenfällen gekommen: Wände wurden beschmiert, Kuh-Mist und Eier geworfen. Die Gebäudewirtschaft der Stadt Köln geht von einem Schaden von rund 50.000 Euro aus.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,865,0.00115606936416185
Ex-FBI-Chef Comey bezichtigt Trump-Regierung der Lügen,https://www.bild.de/geld/aktuelles/wirtschaft/exfbichef-comey-bezichtigt-trumpregierung-52101604.bild.html,"WASHINGTON (dpa-AFX) - Der frühere FBI-Chef James Comey hat in der Anhörung vor dem Geheimdienst-Ausschuss des US-Senats die Regierung von US-Präsident Donald Trump der Lüge bezichtigt. Die Administration habe seine Entlassung als FBI-Chef mit einer schlechten Führung und einer schwachen Position der Bundespolizei begründet. """"""""Dies waren Lügen, schlicht und einfach"""""""", sagte Comey am Donnerstag auf eine Frage von Ausschussvorsitzenden Richard Burr (Republikaner). In Wahrheit hätten andere Motive eine Rolle gespielt, offenbar auch die Russland-Affäre.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,555,0.0036036036036036
Nordrhein-Westfalen: Richter erlässt Haftbefehl gegen mutmaßlichen Sexualtäter von Kleve,https://www.spiegel.de/panorama/justiz/kleve-haftbefehl-nach-sexueller-noetigung-a-1129313.html,"In Nordrhein-Westfalen hat das Amtsgericht Kleve Haftbefehl erlassen gegen einen 23-jährigen Mann, der eine junge Frau angegriffen haben soll. Es bestehe der Verdacht einer versuchten sexuellen Nötigung, teilte ein Polizeisprecher mit. Der junge Mann befinde sich in Untersuchungshaft. Die junge Frau war am frühen Sonntagmorgen in Kleve sexuell bedrängt worden. Der Tatverdächtige soll die Frau ins Gesicht geschlagen und sich auf sie gelegt haben. Ihr Vater verhinderte offenbar eine mögliche Vergewaltigung. Die Frau hatte ihn angerufen und um Hilfe gebeten, als sie sich auf dem Heimweg nach einem Discobesuch verfolgt fühlte.Der 57-Jährige habe sich mit einem Roller auf den Weg gemacht und seine Tochter und den Angreifer abseits der Straße gesehen, berichtete die Polizei. Der Vater hielt demnach den alkoholisierten jungen Mann fest, bis die Polizei eintraf.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,866,0.0046189376443418
Das Boot ist toll,https://www.faz.net/aktuell/feuilleton/geburtstag-von-lee-perry-das-boot-ist-toll-14133161.html,"Bevor Taschencomputer und Stöpselkopfhörer das Wissen darüber ganz vertrieben haben, wie das ist, wenn aus einem riesengroßen Lautsprecher ein Schlagzeug sein Geschwisterchen, das Menschenherz, zum Tanzen auffordert, während der Bass als sprechender Blutkreislauf eines Engels das Gehör verflüssigt, bis es sich für einen Gesichts- und Geschmackssinn hält, der Leuchten und Süße wahrnimmt, wo Fülle und Tiefe sind – bevor das alles Geschichte wird, weil die Leute nur noch Medien benutzen, die das Großerlebnis Musik zum Nebengeräusch verniedlichen, sollte man sich dem Schaffen von Lee „Scratch“ Perry noch einmal rückhaltlos ausliefern. Man erlebt dann die einzige Spielart der köstlichen Lähmung „Klangrausch“, die zugleich Entrückung ist und weder jemanden überwältigen, noch irgendetwas Ausgedachtes verherrlichen will. Und wenn es der Moment, an dem man sich dem Sound ergibt, dann besonders gut meint, wird man plötzlich verstehen dürfen, was diese Stimme eigentlich mitteilt, dieses erdig-außerirdische, knarzknackig trällernde Organ, das sich in Hall zu kleiden weiß wie ein früher Sommermorgen in klare Himmelsweite und dabei unverständliche Weisheiten über Clint Eastwood und das Recht auf Ruhm zum Besten gibt oder die Ankunft eines Astronauten ankündigt, der die Ohren auf eine weite Reise mitnehmen wird, die zwar ins reine Nichts zwischen den Sternen führt, dabei aber so wiegend und schaukelnd vonstatten geht wie ein Weg übers Meer bei heiter ungefährlichem Seegang. Lee (eigentlich: Rainford oder Reinford Hugh) Perry hat als Produzent das mit erfunden, was man „Reggae“ nennt, und das mit definiert, was man als „Dub“ kennt. Von wo auch immer man sich diesen Stilen nähert, stets winkt eine Ahnung von Monotonie lässig herüber wie der Kapitän eines kleinen Frachters, der Tonnen von milden Drogen geladen hat und gleich anlegen wird – na, gleich, bald, nicht sofort, morgen ist auch noch ein Tag, gemächlich, allmählich: Sie trifft nie ganz ein, diese erwartete Monotonie, die Heidegger wohl „das Ein-Tönige“ genannt hätte, sie bleibt angekündigt und unerfüllt, denn im entscheidenden Moment schreit (wie auf einer der allerallerersten Reggae-Platten, nach Meinung mancher: der ersten echten, „People Funny Boy“, produziert von Perry) ein Baby, das sich darüber freut, dass nur Musik, nicht Sprache, es taufen kann, oder irgendein Akzent wird kaum merklich so verschoben, dass oben nach unten kippt und hinten sich mit einem Mal vorne zeigt, wie bei der Verschiebung eines einzigen Wortes in einem Satz oder der Ersetzung mehrerer Wörter durch andere – statt „Das hört sich doch alles gleich an“ also etwa „Das höre ich mir doch gleich alles an“. Diesen zweiten Satz mag sagen, wer begreift, was sich in der Monotonieverheißung bedeutender Schlepp- oder Schnappmusik, also etwa in Doom Metal, Minimal Techno, Surfmusik, Drone Rock oder bei manchen Bluesleuten, so ungreifbar wie unbestreitbar durch die besten Stücke schlängelt: die nervenelektrische Beweglichkeit mikromusikalischen Denkens nämlich. Wenigen ist dieses Denken so sehr zweite Natur wie Perry, bei dessen Kunst die Empfindung „immer das Gleiche“ nur da aufkommt, wo man falsch hört, nämlich „sich konzentriert“, um die Werke zu lesen wie Gedichtzeilen, während man sich in Wahrheit darin umsehen sollte wie an einem Ort, den nie zuvor ein Mensch betreten hat.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3343,0
Y-Titty: YouTube-Komiker parodiert Til Schweiger,https://www.bild.de/unterhaltung/leute/youtube/star-phil-laude-von-y-titty-macht-den-schweiger-41467866.bild.html,"Seit dem handfesten Streit zwischen Deutschlands derzeit größten Kinostars Til Schweiger (51) und Elyas M‘Barek (33) schmunzelt das Netz über die Schweiger-Klatsche. Klar, dass auch die YouTube-Stars dazu eine Meinung haben ...Der heftige Zoff, der nachts im Berliner Promi-Restaurant „Borchardt“ mit einem Schlag in M‘Bareks Gesicht endete, beflügelt die Fantasie von Spaßvogel Phil Laude (24) vom Comedy-Trio Y-Titty (drei Mio. YouTube-Abonnenten). ► In einem herrlich komischen Video macht er uns den Schweiger und erklärt, warum es wirklich gekracht hat. „Liebe Community. Das Management von Til Schweiger hat Phil Laude gebeten, hier das offizielle Statement von Schweiger zur M'Barek-Affäre hochzuladen, damit es auch genügend Leute erreicht“, wird das Video auf der Facebook-Seite von Y-Titty eingeleitet. „Wir selbst stehen Til Schweiger natürlich in diesen schweren Zeiten der medialen Hetze bei und veröffentlichen sein Statement mit Freude.“ Was dann kommt: Der Versuch einer Entschuldigung im Schweiger-Stil. Sogar die nuschelige Art zu reden hat Phil Laude drauf. Zum Schreien! „Mein Name ist Til Schweiger. Ich bin Schauspieler. Ich wollte mich noch mal offiziell dafür entschuldigen, dass ich Elyas eine geballert habe“, liest Phil von seinem Handy ab. „Es war zu sehr später Stunde, und meine Beweggründe für die Backpfeife waren ungerechtfertigt.“ Doch dann läuft die Entschuldigung total aus dem Ruder ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423,0
