title,url,text,crime
Ohne Volksbanken und Sparkassen,https://www.faz.net/aktuell/wirtschaft/wirtschaftspolitik/einlagensicherung-ohne-volksbanken-und-sparkassen-13888319.html,"Die deutschen Sparkassen und Genossenschaftsbanken sollen von der geplanten gemeinsamen Einlagensicherung im Euroraum ausgenommen werden. Das berichtet die „Frankfurter Allgemeine Zeitung“ und beruft sich auf  eine entsprechende Ankündigung des EU-Kommissionspräsidenten Jean-Claude Juncker. „Die Genossenschaftsbanken und Sparkassen werden von der Einlagensicherung nicht berührt werden“, sagte Juncker. Er begründete die geplante Ausnahme damit, dass nur die Sparkassen und Genossenschaftsbanken zur sozialen Marktwirtschaft passten. Die Finanzkrise sei demgegenüber von der „Gier nach immer mehr Geld“ ausgelöst worden. Diese Gier sei in den kleinen deutschen Instituten nicht zu finden. Die Kommission will einen konkreten Gesetzesvorschlag für eine einheitliche Einlagensicherung bis zum Jahresende vorlegen. Bisher lehnen alle deutschen Banken das Vorhaben gemeinsam ab und werden darin von der Regierung in Berlin unterstützt. Die deutsche Seite begründet ihre Ablehnung damit, dass deutsche Sparer auch für die Guthaben von Einlegern in anderen Ländern haften müssten, wenn deren Banken in Schieflage gerieten. Mit der nun bekannt gewordenen Ausnahme könnte sich die gemeinsame Ablehnung ändern, weil die Sparkassen und Genossenschaftsbanken davon profitieren. Die Bundesregierung hat sich bisher nicht zu der geplanten Ausnahme geäußert. Juncker hatte seine Pläne erstmals vor drei Wochen auf einer Veranstaltung in Passau öffentlich gemacht, wo sie von der Öffentlichkeit unbemerkt blieben. Seine Sprecherin bestätigte sie nun gegenüber der F.A.Z. an diesem Wochenende. Mehr dazu lesen Sie in der neuen Ausgabe der F.A.Z. oder in unserem E-Paper.",Nein
Zehn Monate Knast - Haftstrafe für Hitlergruß beim Karnevalsumzug,https://www.bild.de/regional/sachsen-anhalt/nationalsozialismus/hafstrafe-fuer-hitlegruss-beim-karnevalsumzug-55031292.bild.html,"Dessau – Nur nicht in den Knast... Der Angeklagte hoffte, im Berufungsprozess doch noch um die Haftstrafe zu kommen. Doch als die Richter seine dämliche Ausrede hörten, legten sie gleich noch ein paar Monate obendrauf... Weil er beim großen Karnevalszug 2017 in Dessau immer wieder den Hitlergruß gezeigt haben soll, wurde Steven S. (26) vom Amtsgericht Dessau zu acht Monaten Haft verurteilt. Ohne Bewährung. Mittwoch verhandelten die Berufungsrichter am Landgericht den Fall neu.Steven S. schwört: „Ich habe keinen Hitlergruß gezeigt. Wir haben nur wild rumgetanzt, die Arme durch die Luft gewirbelt.“Zwei Polizisten erinnern sich im Zeugenstand an etwas anderes. Ein Polizeikommissar: „Wir hatten dem Angeklagten vorher Flyer mit Werbung für eine rechte Demo abgenommen.“Und sein Kollege fügt hinzu: „Der Angeklagte hat auf dem Rathaus-Vorplatz mehrfach seinen Arm bewusst in unsere Richtung zum Hitlergruß in die Höhe gereckt.“ Wegen der Verwendung verfassungsfeindlicher Symbole und weiterer Straftaten muss Steven S. nun für insgesamt 10 Monate ins Gefängnis.SIE SIND BIE FACEBOOK? DANN WERDEN SIE FAN VON BILD SACHSEN-ANHALT!",Ja
"Fahr zur Hölle, Geigenschönling!",https://www.welt.de/kultur/kino/article121398365/Fahr-zur-Hoelle-Geigenschoenling.html,"Frauen am Rande des Nervenzusammenbruchs, Künstlerexzesse, Küsse, Bisse, Saitensprünge, Wahnsinn, Teufel, Hölle! Es hätte leicht sein können, und es hätte sogar nahegelegen. Da hat man mit dem musikalisch wie optisch als versandhaustauglichen Grunge-Geiger zurechtgestylten David Garrett einen Klassikkünstler mit Street-Credibility, der bei jungen Leuten gut ankommt, dessen geschickt zwischen Crossover und Hardcore-Klassik balancierende CDs regelmäßig in den Popcharts landen. Der kann und will spielen und taugt als Massen- wie Mädchenidol. Warum also nicht einen Film mit Garrett als Niccolò Paganini, mit dem er gern verglichen wird, was wir hier nicht weiter kommentieren wollen? Immerhin war der von 1782 bis 1840 lebende italienische Irrwisch der Erste, der dank seines Ruhms als ungezügelter, sich über Konventionen kalkuliert hinwegsetzender, sich im eigenen Klanguniversum inszenierender Virtuose sein Publikum in Hysterie versetzte. Ein Popstar des 19.Jahrhunderts also, der Urahn von Elvis und Elton John. Jetzt aber hätte man unbedingt den seligen Ken Russell wiederbeleben müssen, der in den Siebzigerjahren mit seinen exzessiven, halb historischen, mehr schrill fantasievollen, in irrwitzigen Kinobildern explodierenden Musiker-Hommagen über Mahler, Liszt, Tschaikowsky oder Richard Strauss stilbildend war. Und weder der Rockmusiker Roger Daltrey (The Who) als Franz Liszt noch der spätere Dornenvögler Richard Chamberlain als Tschaikowsky sind uns in diesen wilden, schwülstigen Musik- und Bilderrhapsodien als starke Akteure in Erinnerung. Sie markieren aber das Zentrum, das den entfesselten Exzess aus historischen Zitaten und bunten Popaktualisierungen zusammenhält, Schnitt, Ton und Dramaturgie lassen ihre darstellerischen Beschränkungen vollkommen vergessen. Genau das Gegenteil ist jetzt bei „Der Teufelsgeiger“ der Fall. Der ist auch deshalb so höllisch schlecht, dass man alle Beteiligten ins Fegefeuer wünscht, weil er die Limits des David Garrett ins Monströse vergrößert vorführt, ja fast bösartig ausstellt. Garrett hat kein Charisma, er kann nicht spielen, man mag ihn nicht einmal ansehen. Steht er im Fokus, tut sich ein banales Nichts auf, ein dunkles Bedeutungsloch, in dem die Kamera zu versinken droht. Garrett, der hier auch noch als Koproduzent aufgeführt ist, sollte sofort sein Management feuern, denn die sorgsame Karriere-Inszenierung von Jahren ist mit dieser Schmonzette völlig dahin. Dazu addiert sich, dass Regisseur Bernhard Ross zwischen Billigkulissen nichts zu erzählen hat. Man wartet dauernd, dass diese mit Gruselgedöns vom Jahrmarkt sich zum faustischen Teufelspakt zwischen ehrgeizigem Künstler und undurchsichtigem Agenten (unter Wert: Jared Harris) aufplusternde Mysteryklamotte in die Gänge kommt. Was sie nicht tut. Man sieht historische Theater, straffes Mädchenfleisch in Federbetten und Londoner Nebel aus dem Computer. Für diesen drögen Europudding wurden strafverschärfend Schauspieler gecastet, die nichts Besseres zu tun hatten und sich wie auf Valium durch ihre Texte tasten: immerhin Joely Richardson und Christian McKay. Auch Veronica Ferres nervt in einer Nebenrolle. Und als Londoner Gönner lauert – dem aktuellen Boris Becker nicht unähnlich – ein aufgedunsener Helmut Berger im Schatten junger Männerblüte. Das hat niemand verdient, nicht einmal David Garrett.",Nein
++ Französische Jugendliche attackieren Synagogen ++,https://www.welt.de/politik/article130375068/Franzoesische-Jugendliche-attackieren-Synagogen.html,"APP-USER: BITTE HIER ANKLICKEN, UM ZUM TICKER ZU GELANGEN Herzlich willkommen zum Nacht-Liveblog der „Welt“-Redaktion. Unsere Redakteure im Büro Sydney verfolgen für Sie während der ganzen Nacht die Nachrichtenlage und informieren Sie hier über die wichtigsten Ereignisse – damit Sie immer auf dem neuesten Stand sind. Zu unserem Blog APP-USER: BITTE HIER ANKLICKEN, UM ZUM TICKER ZU GELANGEN",Nein
Musikgewordene Philosophie,https://taz.de/Archiv-Suche/!5276214&s=&SuchRahmen=Print/,"Das Attribut „unerhört“ im Titel der Veranstaltungsreihe hat wohl nie besser gepasst. Denn das Duo Steimel-Mücksch spielt Neue Musik mit Akkordeon (Olivia Steimel) und Gitarre (Josef Mücksch). Für das Konzert am Dienstagabend haben sie sich genauso von literarischen wie philosophischen Themen inspirieren lassen. Zwischen Zen-Buddhismus, der hinduistischen Mythologie von Sánchez-Verdú und dem antiken Denken bei Georg Katzer wird eine ungewöhnliche musikalische Welt erbaut. Unerhörte Musik – Steimel-Mücksch: BKA, Mehringdamm 34, 23. 2., 20.30 Uhr, 13/9 €",Nein
Yoko Ono an Rechten des Lennon-Songs «Imagine» beteiligt,https://www.bild.de/unterhaltung/aktuelles/musik/yoko-ono-an-rechten-des-lennonsongs-imagine-52198210.bild.html,"New York (dpa) - Mehr als 35 Jahre nach John Lennons Tod ist seine Witwe Yoko Ono offiziell als Co-Autorin seines Kultsongs «Imagine» anerkannt worden. Der Musikverleger National Music Publishers Association (NMPA) beteiligte die 84-Jährige am Mittwoch auf seiner Jahresversammlung an den Rechten des 1971 veröffentlichten Liedes. Das berichteten mehrere US-Medien. NMPA-Chef David Israelite bezeichnete es demnach als «große Ehre», Ono nun ihre «wohlverdiente Anerkennung» zukommen zu lassen. Er zeigte ein Archiv-Video, in dem Lennon die aktive Mitarbeit seiner Frau an «Imagine» betont. Sie sei 1971 nicht als Mitautorin eingetragen worden, weil er damals «ein bisschen egoistischer und etwas mehr Macho» gewesen sei und Onos Beteiligung deshalb nicht erwähnt habe, so Lennon. Lennons und Onos gemeinsamer Sohn Sean veröffentlichte auf Instagram ein Foto von der Veranstaltung und sprach vom «stolzesten Tag meines Lebens». Geduld sei «eine Tugend», schrieb er. Onos Beteiligung an den Rechten hat zur Folge, dass sich der Urheberschutz des Songs deutlich verlängern wird. In den USA gilt eine 70-jährige Schutzfrist für ein Werk nach dem Tod des Künstlers.",Nein
Junger Mann greift tanzende 16-Jährige mit Messer an,https://www.welt.de/politik/deutschland/article174450443/Rosenheim-Junger-Mann-greift-tanzende-16-Jaehrige-in-Disco-mit-Messer-an.html,"Ein junger Mann hat in einer Diskothek im oberbayerischen Rosenheim eine 16-Jährige mit einem Messer attackiert und verletzt. Der 22-Jährige griff die Frau in der Nacht zum Samstag plötzlich an, als diese mit Freundinnen auf der Tanzfläche war, wie die Polizei mitteilte. Sie kam mit Verletzungen am Oberkörper ins Krankenhaus, konnte dieses aber nach kurzer Zeit wieder verlassen. Wie schlimm die Verletzungen waren, konnte die Polizei zunächst nicht sagen. Der Sicherheitsdienst der Disco hielt den aus Eritrea stammenden Täter fest, bis die Polizei eintraf. Die Beamten ermittelten wegen eines versuchten Tötungsdelikts. Das Motiv des Täters und der genaue Ablauf des Angriffs waren zunächst unklar.",Ja
"Schwanenweiß, so weit das Auge reicht",https://www.faz.net/aktuell/feuilleton/buehne-und-konzert/schwarze-im-ballett-alle-sind-so-schwanenweiss-14387657.html,"Als die Afroamerikanerin Misty Copeland 2015 zur Prinzipalin des New Yorker American Ballet Theatre ernannt wurde, war der Jubel groß. Endlich sei das europäisch geprägte Schönheitsideal im Ballett überwunden, Tänzerinnen müssten nun nicht mehr weiß sein, hieß es. Diese Diskussion an Misty Copeland aufzuhängen ist erstaunlich, denn sie sieht so hellhäutig aus, dass sie eigentlich schlecht als Beispiel taugt. Die „Süddeutsche Zeitung“ griff ihren Fall jetzt in einem Artikel auf, der fordert, dass es mehr farbige Ballerinen und weibliche Choreographen geben müsse, gleichzeitig aber spitz bemerkt, dass Copeland die „mediale Maschinerie mit dem Öl“ ihrer Biographie geschmiert habe, ebenso wie die aus Sierra Leone stammende Michaela DePrince, Coryphée beim Het Nationale Ballet Amsterdam. Mit der Inszenierung ihrer Person würde Copeland die Leistungen wirklicher Pionierinnen ausradieren, was in der Black Community nicht gut ankomme, verbreitet Dorion Weickmann ein Ressentiment ohne nähere Angabe der Urheber. Die Schreiberin findet die Skepsis, dass Copelands Beförderung nur ein PR-Kniff der Compagnie war, um ein anderes, schwarzes Publikum anzuziehen, berechtigt. Ohne mit einem Wort auf die Leistungen von Misty Copeland einzugehen. Das ist schon perfide: wenn es Schwarze im Tanz so schwer haben voranzukommen, wie es der Artikel nahelegt, ihnen vorzuwerfen, dass sie ihre Karriere planen und Werbung in eigener Sache treiben. Wer solche Fürsprecherinnen hat, braucht keine Feinde mehr. Hätte man Margot Fonteyn, Marcia Haydee oder Sylvie Guillem vorgeworfen, dass sie sich sehr gut darzustellen wussten? Wohl kaum, und die Fans liebten den Kult um ihre Stars. Schon lange vor Misty Copeland waren in vielen Compagnien dunkelhäutige Tänzerinnen und Tänzer engagiert, in den Vereinigten Staaten und in Europa, wenn auch bis heute zahlenmäßig unterrepräsentiert und auch nicht immer ganz oben in der Hierarchie des Ensembles angesiedelt. Liegt das an den Vorurteilen der Ballettdirektoren, die sich keine Schwarze als Julia, Tatjana oder Giselle vorstellen können? Wird im Ballett noch ein Naturalismus verfolgt, den die Oper überwunden hat? Dagegen spricht der hohe Anteil brasilianischer, kubanischer und asiatischer Tänzerinnen in den europäischen Compagnien, die den Rollenbildern ja auch nicht entsprechen. Der Grund dürfte eher in der sozialen Ungleichheit zu suchen sein; Afroamerikaner verfügen oftmals über ein geringeres Einkommen und können ihren Kindern keinen Ballettunterricht bezahlen. Und selbst wer es an eine Ballettschule schafft, muss damit rechnen, aussortiert zu werden, weil er den hohen Leistungsanforderungen und auch dem Körperideal des Balletts nicht entspricht, was im Übrigen für fast alle Menschen aller Hautfarben gilt. Um Ballett zu lernen, bedarf es einer Schule - und davon gibt es in Ländern mit Balletttradition eben mehr als auf dem afrikanischen Kontinent. Aus Indien oder der Türkei stammende Tänzer findet man ebenfalls kaum auf europäischen Bühnen, der Grund dürfte derselbe sein. Helge Letonja, Choreograph und Leiter des in Bremen ansässigen „steptext dance projects“, arbeitet seit vielen Jahren in Afrika und mit afrikanischen Tänzern in Europa.",Nein
Kinotipp,https://taz.de/Archiv-Suche/!5397737&s=&SuchRahmen=Print/,"In „Wilde Maus“, dem Regiedebüt des Wiener Schauspielers und Kabarettisten Josef Hader, verliert ein alternder Musikkritiker seinen geliebten Job und gerät in eine Lebenskrise. Die radikale Gesellschaftskomödie über ein Mitglied der scheiternden Mittelklasse läuft in den Tilsiter Lichtspielen um 20 Uhr.",Nein
Ein deutsches Resort der Extraklasse auf Sylt,https://www.welt.de/reise/deutschland/article118861231/Ein-deutsches-Resort-der-Extraklasse-auf-Sylt.html,"Das nördlichste deutsche Top-Resort, das „Arosa Sylt“, liegt in der noch unbefingerten Dünenlandschaft bei List, an der Nordspitze der Insel Sylt. Mit einer außergewöhnlichen Erfolgsgeschichte seit der Eröffnung 2010 hat das Hotel inzwischen Flaggschiff-Status in der kleinen feinen Hotelgruppe erlangt. Ich habe die spektakuläre Qualitäts-Entwicklung bei mehreren Besuchen hautnah miterlebt. „Hotel des Jahres“, „Bester Spa-Bereich in Europa“ (mit 3500 Quadratmeter auf zwei Ebenen), zwei Michelin-Sterne für das Restaurant sind nur einige der Auszeichnungen. Ideal zum Familienprogramm passt die voluminöse Meerwasser-Poollandschaft (Innen und außen). Der Luxus im Detail verwöhnt anspruchsvolle Reisende, die Thalasso-Anwendungen sind Bestandteil des Gesundheits- und Fitnessprogramms. Vom ausgebuchten August abgesehen, beginnt die Übernachtungspreisliste bei 113 Euro (bei Internet-Buchung). Jedes Hotel hat besonders herausgeputzte Paradesuiten mit exzellenter Einrichtung, auch das „Arosa“. Ich habe mir aber auch die regulären Zimmer unter den 177 Wohneinheiten angesehen und die sind ebenfalls nahezu perfekt was die Funktionalität und wohnliche Wärme angeht. Sitzecke und Arbeitsplatz (wer das im Urlaub braucht) sind elegant, die technischen Einrichtungen wie WLAN, internationales TV-Kabel-Programm komplett. Schöner Wandschmuck mit Bildern vom Wattenmeer, dem UNESCO-Weltkulturerbe. Angenehme Bettwäsche. Für meinen Geschmack waren lediglich die Betten zu hart, doch manche Gäste mögen das. Mustergültig sind die großzügigen Bäder mit begehbarer Dusche, separate Toiletten und das nicht nur in den Suiten. Ganz gewiss das beste und breiteste Angebot auf der Insel. Sebastian Zier und sein junges kreatives Team zaubern im „La Mer“ Köstlichkeiten aus dem Meer und vom Land – und haben in Windeseile zwei Sterne erkocht. Ein Beispiel für die Aroma-Kombinationen: gebratener Kaisergranat mit Nuss und Chicorée. Neben dem „La Mer“ verwöhnen zwei weitere Restaurants die Gäste, das „Spices“ mit der vollen Vielfalt fernöstlicher Gerichte. Chefin Sarah Henke wurde „Aufsteigerin des Jahres“ bei Gault Millau – und schließlich das italienische Restaurant „Cusina della Mamma“. Einziger Schwachpunkt im brillanten Genuss-Feuerwerk: Mittags bleiben die Restaurants geschlossen, da musste ich in Hockhaltung in der Lobby speisen. Appetitlich das Frühstück im Freien unter weißen Schirmen. Das Büfett ist reichhaltig und wird aufmerksam nachgelegt. Heute gehört der Service mit zum besten im ganzen Land. Herauszuheben aus der erstklassigen Truppe ist die Guest Relation Managerin, die alles, wirklich alles für den Gast regelt. Mit dem zweiten Service- Gang wird das Tagesangebot mit Wettervorschau und Empfehlungen aufs Bett gelegt. Das Housekeeping braucht etwas Zeit, arbeitet aber sauber. Ein deutsches Ferienhotel von internationaler Extraklasse. In der ersten Phase nach der Eröffnung war ich nicht besonders angetan. Umso spektakulärer mutet heute die Qualitätsverbesserung in allen Bereichen an. Wenn das amerikanische Reisemagazin „Traveller’s World“ das „Arosa Sylt“ als eines der besten europäischen Ferien- und Spa-Resorts bezeichnet, ist das auch ein verdientes Kompliment. In der Tat sind das nicht nur in der Werbung, sondern für mich auch in der Summe aller Einzelelemente (und das eindeutig belegt) fünf ehrliche Sterne Lesen Sie in unserem Dossier weitere Hoteltests von Heinz Horrmann.",Nein
Jugendheim stellt Sex-Täter ein – und er missbraucht wieder ein Kind!,https://www.bild.de/regional/ruhrgebiet/kindesmissbrauch/jugendheim-stellt-sextaeter-ein-32369188.bild.html,"Hagen – Detlev E. (56) ist geistig behindert, steht seit 1973 unter Betreuung. Er ist ein verurteilter Sextäter, war schon sieben Jahre in Eickelborn untergebracht. Doch ausgerechnet ein Jugendgästeheim in Hagen stellte ihn ein. Und dort hat er wieder ein Kind missbraucht. Am Donnerstag war Prozessauftakt in Hagen: Detlev E. war als Hilfshausmeister in dem Selbstversorger-Haus angestellt. Als niemand es bemerkte, verging er sich an einem fünfjährigen Jungen. Die Anklage lautet auf schweren sexuellen Missbrauchs von Kindern. Die Staatsanwältin: „Er stellt eine Gefahr für die Öffentlichkeit dar. Deshalb ist der Schutz der Allgemeinheit erforderlich.“ Heißt: Bei einer Verurteilung droht ihm wieder die Psychiatrie. Detlev E. legte vor Gericht ein reuevolles Geständnis ab. Er: „Herr Richter, es stimmt alles. Das ist so passiert. Mir tut es auch sehr leid. Warum das passiert ist, weiß ich nicht.“ ► Doch wie konnte das Jugendgästehaus diesen Mann überhaupt einstellen?BILD fragte den ehrenamtlichen Leiter des Hauses, Thomas V. (56): „Von seiner Vorgeschichte wusste ich definitiv nichts. Als wir erfuhren, was passiert ist, haben wir sofort Anzeige erstattet. Wir wollen nichts unter den Teppich kehren.“Im Prozess hatte der Leiter gesagt, er habe dem Mann eine Chance und wieder eine Tagesstruktur im Leben geben wollen. Bitter: Nach der Vorgeschichte von Detlev E. hatte er nicht gefragt. 1981 wurde Detlev E. in Eickelborn untergebracht, weil er einen Jungen (damals 8) missbraucht hatte. Mehr aktuelle News aus Ruhrgebiet und Umgebung lesen Sie hier auf ruhrgebiet.bild.de.",Ja
Berlin: Brutal verprügelt – Mann in Bahnhof Warschauer Straße verletzt,https://www.bild.de/regional/berlin/berlin-aktuell/berlin-brutal-verpruegelt-mann-in-bahnhof-warschauer-strasse-verletzt-57817918.bild.html,"Berlin – Am frühen Sonntagmorgen kam es auf dem U-Bahnhof Warschauer Straße zu einer äußerst brutalen Gewalttat. Nach derzeitigem Ermittlungsstand gerieten zwei Gruppen gegen 1 Uhr in einer U-Bahn der U 1 zunächst verbal aneinander.Anschließend entwickelte sich eine Schlägerei, in deren Folge ein 20-Jähriger dann einem 21-Jährigen am U-Bahnhof Warschauer Straße eine Glasflasche in das Gesicht geschlagen haben soll.Der Tatverdächtige flüchtete anschließend über die Warschauer Straße in Richtung Stralauer Allee, verfolgt von dem Verletzten. An der dortigen Kreuzung gelang es diesem, den Schläger festzuhalten. Nun entwickelte sich ein weiteres Handgemenge.Unfassbar: Selbst dort noch soll der Täter nach BILD-Informationen weiter auf den verletzten Mann eingeschlagen und -getreten haben. Passanten gingen dazwischen. Beide brachen zusammen und mussten durch alarmierte Rettungskräfte behandelt werden.Während der mit der Flasche schwer am Kopf verletzte junge Mann zur stationären Aufnahme und Behandlung in ein Krankenhaus gebracht werden musste, wurde der 20-Jährige nach einer ärztlichen Versorgung am Ort festgenommen.Zudem machten die Beamten drei weitere an der Auseinandersetzung beteiligte Männer im Alter von 26 bis 28 Jahren aus. Nach den polizeilichen Maßnahmen wurden alle wieder auf freien Fuß gesetzt. Die Kriminalpolizei der Direktion 5 ermittelt nun wegen wechselseitiger gefährlicher Körperverletzung. Schon am frühen Samstagmorgen war es am S-Bahnhof Warschauer Straße zu Streitigkeiten gekommen, die in einer handfesten Auseinandersetzung endeten. Die Beamten nahmen mehrere Personen vorübergehend fest.Ein Mann musste von Sanitätern vor Ort behandelt werden. Er hatte Pfefferspray ins Gesicht bekommen. Die Polizisten schrieben diverse Anzeigen, u. a. wegen Körperverletzung.Außerdem musste die Polizei in der Nacht zum Samstag bei drei Gewaltvorfällen an den Bahnhöfen Zoologischer Garten, Wedding und Humboldthain einschreiten.",Ja
Waschbär lässt Marihuana-Anbau auffliegen,https://taz.de/Archiv-Suche/!5319916&s=&SuchRahmen=Print/,"LEIPZIG | Ein eingeklemmter Waschbär hat in Leipzig nicht ganz gesetzeskonforme Aktivitäten ans Licht gebracht. Das Tier hatte sich am Montag in einem Kellerfenster im Ortsteil Lindenau verheddert und musste durch die Feuerwehr befreit werden, wie die Polizei gestern mitteilte. Als es erlöst war, entdeckten die Rettungskräfte hinter dem Kellerfenster eine sorgsam gepflegte Hanfplantage mit mehr als 150 Marihuana-Pflanzen. Gegen den 29-jährigen Mieter der Kellerräume wird nun ermittelt. Der Waschbär suchte das Weite. (epd)",Ja
Mielkes  Schergen,https://www.faz.net/aktuell/politik/politische-buecher/verhoermethoden-der-stasi-erich-mielkes-schergen-13524142.html,"Zu Zeiten der SED-Diktatur existierte im Stadtteil Berlin-Hohenschönhausen ein Sperrgebiet, dessen Straßen und Gebäudekomplexe auf keinem Stadtplan östlicher Provenienz zu finden waren. Hier hatte das Ministerium für Staatssicherheit (MfS) von 1951 bis 1989 sein zentrales Untersuchungsgefängnis etabliert, die „deutsche Lubjanka“, wie Hubertus Knabe, Direktor der heute dort befindlichen Gedenkstätte für Stasi-Opfer, das fatale Verlies einmal genannt hat. Für das MfS war es die Untersuchungshaftanstalt (UHA) I. Ihre Geschichte und ihr Personal, ihre Struktur und ihre Funktion sind Gegenstand des Buches von Elisabeth Martin. Im Fokus steht die Frage, wie Menschen dazu gebracht werden konnten, hier jahrzehntelang willig und ohne Skrupel als Vernehmer, Wärter oder Wachposten Schergendienste zu leisten. Die Historie der UHA I reicht zurück bis in die Nachkriegszeit, als die sowjetischen Geheimpolizei- und Sicherheitsorgane MWD/MGB hier ihr zentrales Untersuchungsgefängnis für die SBZ/DDR errichtet hatten, ein primitives Kellergefängnis nahe dem seinerzeitigen Speziallager Nr. 3 für Internierte. Nach seiner Übernahme durch die Stasi durchliefen das Gefängnis mindestens 10 000 Untersuchungshäftlinge. In den Jahren 1958/60 wurde das marode Gemäuer durch einen von Strafgefangenen errichteten Neubau ersetzt. Aus Zweckmäßigkeit ließ das MfS hier auch die Dienstgebäude mit den Büros der Hauptabteilung IX sowie der selbständigen Abteilung XIV hochziehen. Die HA IX mit zuletzt 484 Planstellen war das für strafrechtliche Ermittlungen vorwiegend bei „Staatsverbrechen“ zuständige „Untersuchungsorgan“ des MfS, das intern zum „Anleitungsbereich“ des Ministers Erich Mielke gehörte. Die hier tätigen Vernehmungsoffiziere und Verhörspezialisten hatten die Häftlinge „reif“ zu machen für den gerichtlichen Strafprozess. Generalmajor Rolf Fister, ihr langjähriger Chef, 2007 verstorben, war hauptverantwortlich für die schikanösen, demütigenden und folterähnlichen Vernehmungspraktiken, die gang und gäbe waren. In die Zuständigkeit der Abteilung XIV mit 255 Planstellen fielen Verwaltung, Überwachung und Sicherung nicht nur der UHA I, sondern aller übrigen fünfzehn U-Haftanstalten des MfS in der DDR. Leiter war Oberst Siegfried Rataizik. Ob er sich über Psychofolter und Drangsalierung der Häftlinge in Stasi-Gefängnissen im Klaren war? Natürlich leugnet er sie bis heute und will glauben machen, den Untersuchungshaftvollzug „nach Recht und Gesetz durchgeführt“ zu haben. Von Reue keine Spur. Ergänzend dazu untersucht Martin eingehend das „soziologische Profil“ und die Prägung der Mitarbeiter der „Linie IX“. Wie wurden sie rekrutiert? Wie sah ihre soziale Herkunft aus? Welchen Einfluss übte ihre Familie aus? Wie entwickelten sich Bildungsstand und politische Einstellung? Akribisch erarbeitet die Autorin ein Kollektivpsychogramm der „Untersuchungsführer“, denen das Errmittlungsverfahren überantwortet war. Die Praxis der Geständniserpressung wird gut recherchiert bloßgelegt. Ebenso durchleuchtet wird das Gefängnispersonal, die Wachposten, die Schließer, die „Läufer“, die die Häftlinge aus den Zellen zur Vernehmung zu bringen hatten. Sie waren sorgfältig selektiert, diszipliniert und streng reglementiert. Sie sahen in den Häftlingen Feinde, kannten ihre Namen nicht und sprachen sie mit Nummern an. Die Ausführungen der Autorin zur Arbeitsweise und Methodik der Stasi gipfeln in dieser Feststellung: „Das Haft- und Vernehmungsregime war während der gesamten Existenz der zentralen Untersuchungshaftanstalt des MfS darauf gerichtet, die Gefangenen massiv unter Druck zu setzen, um möglichst viele Informationen zu erhalten und sie zu belastenden Aussagen zu bewegen.“ Und sie benennt die MfS-üblichen Mittel und Torturen: Isolation, Schlafentzug, Desorientierung, Erpressung sowie die gezielte physische und psychische Zermürbung der Häftlinge. „Infolge der Kriminalisierung und Anonymisierung der Häftlinge sowie der ständigen Vermittlung des Freund-Feind-Schemas gelang es den Mitarbeitern, gegen ,negative Einflüsse‘ des Häftlings wie Verzweiflung oder Trauer immun zu sein.“ Materielle Privilegien und ein durch Schulung vermitteltes elitäres Bewusstsein, als DDR-Tschekisten „Schild und Schwert der Partei“ zu sein, beeinflussten nachhaltig das Handlungsmotiv des Personals in Hohenschönhausen. Eine realistische Einschätzung. „Verhaltenssteuerung, Motive und mentale Prägung“ werden im fünften Kapitel thematisiert. Zu loben ist diese breit angelegte und ungewöhnlich quellengesättigte Arbeit. Ein gewichtiger Beitrag zur DDR-Repressionsgeschichte. Elisabeth Martin: „Ich habe mich nur an das geltende Recht gehalten“. Herkunft, Arbeitsweise und Mentalität der Wärter und Vernehmer der Stasi-Untersuchungshaftanstalt Berlin-Hohenschönhausen. Nomos Verlagsgesellschaft, Baden-Baden 2014. 465 S., 84,- €.",Nein
Warum Jan Hofer die „Tagesthemen“ abbrechen musste,https://www.faz.net/aktuell/gesellschaft/menschen/jan-hofer-muss-tagesthemen-abbrechen-caren-miosga-uebernimmt-14511922.html," „Tagesthemen“-Sprecher Jan Hofer hat am Donnerstagabend aus gesundheitlichen Gründen seine Moderation abbrechen müssen. „Es ging ihm gerade nicht gut, deswegen werde ich das jetzt übernehmen“, sagte seine Kollegin Caren Miosga, die für den 66-Jährigen einsprang. Zunächst hatte Hofer noch den ersten Nachrichtenblock gesprochen. Auf Twitter waren Verwunderung und Sorge groß, viele Zuschauer fragten nach dem Gesundheitszustand des Chefsprechers der „Tagesschau“. Deren Social-Media-Team bedankte sich für die Genesungswünsche und schrieb: „Jan Hofer lässt sich erstmal untersuchen.“ Weitere Details zu Hofers Gesundheitszustand waren zunächst nicht bekannt. Am Freitagmorgen gab der „NDR“ auf Twitter Entwarnung: „Nur eine Magenverstimmung. #JanHofer geht es wieder gut.“",Nein
